Kategori,Pesan,cleaned_text,label
ham,Bagus. Kerja yang bagus. Saya suka pengusaha,bagus kerja yang bagus saya suka pengusaha,0
ham,Selamat pagi tidur ga.,selamat pagi tidur ga,0
ham,Selamat pagi hari ini saya terlambat untuk< DESIMAL> Min.,selamat pagi hari ini saya terlambat untuk desimal min,0
ham,"Selamat pagi, Hari ini saya terlambat untuk<#> Min.",selamat pagi hari ini saya terlambat untuk min,0
ham,"Selamat malam, tidur nyenyak da tolong jaga pa. Tolong.",selamat malam tidur nyenyak da tolong jaga pa tolong,0
ham,"Bagus! Ya, kita harus berbicara hari Jumat - rasio telur-kentang untuk tortilla dibutuhkan!",bagus ya kita harus berbicara hari jumat rasio telur kentang untuk tortilla dibutuhkan,0
ham,Punya tapi punya 2 warna lor. Satu warna cukup terang dan yang lain lebih gelap lor. Sebenarnya aku sudah selesai dia menata rambutku sekarang.,punya tapi punya warna lor satu warna cukup terang dan yang lain lebih gelap lor sebenarnya aku sudah selesai dia menata rambutku sekarang,0
ham,Punya c... Saya malas mengetik ... Saya lupa Ã 1/4 di lect... Saya melihat kantong tapi seperti tidak v bagus. . .,punya c saya malas mengetik saya lupa di lect saya melihat kantong tapi seperti tidak v bagus,0
ham,Mengerti! Itu terlihat nikmat ... Ayah ingin memakanmu sepanjang malam!,mengerti itu terlihat nikmat ayah ingin memakanmu sepanjang malam,0
ham,"Mengerti. Tujuh belas pound untuk tujuh ratus ml â € ""harapan ok.",mengerti tujuh belas pound untuk tujuh ratus ml harapan ok,0
ham,Punya meh... Kapan?,punya meh kapan,0
Spam,"Punya apa yang dibutuhkan 2 ambil bagian dalam WRC Rally di Oz? Anda bisa dengan Lucozade Energy! Ketik RALLY LE ke 61200 (25p), lihat paket atau lucozade.co.uk/wrc & bisa jadi u!",punya apa yang dibutuhkan ambil bagian dalam wrc rally di oz anda bisa dengan lucozade energy ketik rally le ke p lihat paket atau lucozade co uk wrc bisa jadi u,1
Spam,Layanan baru Gr8 - obrolan video seks langsung di gerombolan Anda - lihat gadis-gadis paling kotor terseksi langsung di ponsel Anda - 4 detail teks horny ke 89070 untuk membatalkan kirim STOP ke 89070,layanan baru gr obrolan video seks langsung di gerombolan anda lihat gadis gadis paling kotor terseksi langsung di ponsel anda detail teks horny ke untuk membatalkan kirim stop ke,1
Spam,"Gr8 Poly nada 4 SEMUA massa langsung 2u rply dengan POLY TITLE ke 8007 misalnya POLY BREATHE1 Judul: CRAZYIN, SLEEPINGWITH, FINEST, YMCA: getzed.co.uk POBox365O4W45WQ 300p",gr poly nada semua massa langsung u rply dengan poly title ke misalnya poly breathe judul crazyin sleepingwith finest ymca getzed co uk pobox o w wq p,1
ham,Pelarian yang bagus. Saya suka jembatan tetapi membutuhkan lagernya. Sampai jumpa tomo,pelarian yang bagus saya suka jembatan tetapi membutuhkan lagernya sampai jumpa tomo,0
Spam,Penawaran BARU Hebat - DOUBLE Mins &; DOUBLE Txt untuk tarif Oranye terbaik DAN dapatkan ponsel kamera terbaru 4 GRATIS! Hubungi MobileUpd8 gratis di 08000839402 SEKARANG! atau S&K 2stoptxt,penawaran baru hebat double mins double txt untuk tarif oranye terbaik dan dapatkan ponsel kamera terbaru gratis hubungi mobileupd gratis di sekarang atau s k stoptxt,1
Spam,Berita bagus! Hubungi FREEFONE 08006344447 untuk mengklaim jaminan Anda â £ 1000 CASH atau â £ 2000 hadiah. Bicaralah dengan operator langsung SEKARANG!,berita bagus hubungi freefone untuk mengklaim jaminan anda cash atau hadiah bicaralah dengan operator langsung sekarang,1
ham,Putri Agung! Saya suka memberi dan menerima oral. Doggy style adalah posisi favorit saya. Bagaimana denganmu? Saya menikmati bercinta <#>  Waktu per malam :),putri agung saya suka memberi dan menerima oral doggy style adalah posisi favorit saya bagaimana denganmu saya menikmati bercinta waktu per malam,0
ham,Senang mendengar Anda menetap dengan baik. Jadi apa yang terjadi di wit ola?,senang mendengar anda menetap dengan baik jadi apa yang terjadi di wit ola,0
ham,Hebat! Saya harap Anda menyukai pria Anda yang diberkahi dengan baik. Saya <#>  Inci...,hebat saya harap anda menyukai pria anda yang diberkahi dengan baik saya inci,0
ham,Hebat. Tidak pernah lebih baik. Setiap hari memberikan lebih banyak alasan untuk bersyukur kepada Tuhan,hebat tidak pernah lebih baik setiap hari memberikan lebih banyak alasan untuk bersyukur kepada tuhan,0
Spam,GSOH? Baik dengan SPAM para wanita? U bisa b laki-laki? 2 Bergabunglah dengan klub pria dengan pertumbuhan tercepat di Inggris membalas ONCALL. MJZGROUP. 08714342399.2stop balas BERHENTI. msg@Â£1.50rcvd,gsoh baik dengan spam para wanita u bisa b laki laki bergabunglah dengan klub pria dengan pertumbuhan tercepat di inggris membalas oncall mjzgroup stop balas berhenti,1
ham,Gud pagi sayang hav hari yang menyenangkan,gud pagi sayang hav hari yang menyenangkan,0
ham,Gud pagi sayang semoga harimu menyenangkan,gud pagi sayang semoga harimu menyenangkan,0
ham,Gudnite.... Tc... berlatih berlangsung,gudnite tc berlatih berlangsung,0
Spam,Coba tebak! Seseorang yang Anda kenal diam-diam menyukai Anda! Ingin mencari tahu siapa itu? Hubungi kami di 09065394514 Dari Telepon Rumah DATEBox1282EssexCM61XN 150p/min 18,coba tebak seseorang yang anda kenal diam diam menyukai anda ingin mencari tahu siapa itu hubungi kami di dari telepon rumah datebox essexcm xn p min,1
Spam,Coba tebak! Seseorang yang Anda kenal diam-diam menyukai Anda! Ingin mencari tahu siapa itu? Hubungi kami di 09065394973 dari Landline DATEBox1282EssexCM61XN 150p / min 18,coba tebak seseorang yang anda kenal diam diam menyukai anda ingin mencari tahu siapa itu hubungi kami di dari landline datebox essexcm xn p min,1
Spam,Ini adalah pertama kalinya saya membuat halaman web WWW.ASJESUS.COM membaca semua yang saya tulis. Saya menunggu pendapat Anda. Aku ingin menjadi temanmu 1/1,ini adalah pertama kalinya saya membuat halaman web membaca semua yang saya tulis saya menunggu pendapat anda aku ingin menjadi temanmu,1
ham,Tebak Anda tidak akan berada di sini sebelum jam 9?,tebak anda tidak akan berada di sini sebelum jam,0
ham,Ha ha keren chikku chikku keren :-):-D B-),ha ha keren chikku chikku keren d b,0
ham,Ha ha ha lelucon yang bagus. Anak perempuan adalah pencari situasi.,ha ha ha lelucon yang bagus anak perempuan adalah pencari situasi,0
Spam,"Retas obrolan. Dapatkan pintu belakang masuk ke 121 ruang obrolan dengan biaya yang lebih murah. Balas NEO69 atau hubungi 09050280520, untuk berlangganan 25p pm. DPS, Bcm kotak 8027 Ldn, wc1n3xx",retas obrolan dapatkan pintu belakang masuk ke ruang obrolan dengan biaya yang lebih murah balas neo atau hubungi untuk berlangganan p pm dps bcm kotak ldn wc n xx,1
Spam,"Apakah ponsel kontrak Anda 11 Mnths? Motorola terbaru, Nokia dll semua GRATIS! Menit Ganda & Teks tentang tarif Orange. TEKS YA untuk panggilan balik, tidak untuk menghapus dari catatan",apakah ponsel kontrak anda mnths motorola terbaru nokia dll semua gratis menit ganda teks tentang tarif orange teks ya untuk panggilan balik tidak untuk menghapus dari catatan,1
Spam,"Apakah ponsel kontrak Anda 11 Mnths? Motorola terbaru, Nokia dll semua GRATIS! Menit Ganda & Teks tentang tarif Orange. TEKS YA untuk panggilan balik, tidak untuk menghapus dari catatan.",apakah ponsel kontrak anda mnths motorola terbaru nokia dll semua gratis menit ganda teks tentang tarif orange teks ya untuk panggilan balik tidak untuk menghapus dari catatan,1
Spam,Apakah ponsel Anda 10 bln? Perbarui ke ponsel kamera/video Oranye terbaru secara GRATIS. Simpan Â £ s dengan teks gratis / panggilan akhir pekan. Kirim YA untuk panggilan balik atau tidak ikut serta,apakah ponsel anda bln perbarui ke ponsel kamera video oranye terbaru secara gratis simpan s dengan teks gratis panggilan akhir pekan kirim ya untuk panggilan balik atau tidak ikut serta,1
Spam,"Apakah ponsel Anda 10 bln? Perbarui ke ponsel Kamera / Video terbaru secara GRATIS. PERTAHANKAN UR NOMOR YANG SAMA, Dapatkan tambahan menit / teks gratis. Kirim SMS YA untuk panggilan",apakah ponsel anda bln perbarui ke ponsel kamera video terbaru secara gratis pertahankan ur nomor yang sama dapatkan tambahan menit teks gratis kirim sms ya untuk panggilan,1
Spam,Apakah ponsel Anda 11 bulan atau lebih? U R berhak untuk Update ke ponsel warna terbaru dengan kamera secara Gratis! Hubungi Mobile Update Co GRATIS di 08002986030,apakah ponsel anda bulan atau lebih u r berhak untuk update ke ponsel warna terbaru dengan kamera secara gratis hubungi mobile update co gratis di,1
Spam,"Apakah ponsel Anda 11mths? Perbarui secara GRATIS ke Oranye, ponsel kamera warna terbaru &; panggilan akhir pekan tanpa batas. Hubungi Mobile Upd8 di freefone 08000839402 atau 2StopTx",apakah ponsel anda mths perbarui secara gratis ke oranye ponsel kamera warna terbaru panggilan akhir pekan tanpa batas hubungi mobile upd di freefone atau stoptx,1
Spam,"Apakah ponsel Anda 11mths? Perbarui secara GRATIS ke Oranye, ponsel kamera warna terbaru &; panggilan akhir pekan tanpa batas. Hubungi Mobile Upd8 di freefone 08000839402 atau 2StopTxt",apakah ponsel anda mths perbarui secara gratis ke oranye ponsel kamera warna terbaru panggilan akhir pekan tanpa batas hubungi mobile upd di freefone atau stoptxt,1
ham,Haf u menemukannya? Saya merasa sangat bodoh da v cam bekerja.,haf u menemukannya saya merasa sangat bodoh da v cam bekerja,0
ham,"Haha luar biasa, berada di sana sebentar lagi",haha luar biasa berada di sana sebentar lagi,0
ham,"Haha luar biasa, omw sekarang",haha luar biasa omw sekarang,0
ham,"Haha biasakan mengemudi ke usf man, saya tahu banyak stoners",haha biasakan mengemudi ke usf man saya tahu banyak stoners,0
ham,"Haha senang mendengarnya, saya secara resmi dibayar dan di pasar untuk tanggal 8",haha senang mendengarnya saya secara resmi dibayar dan di pasar untuk tanggal,0
ham,"Haha cuma bercanda, papa butuh narkoba",haha cuma bercanda papa butuh narkoba,0
ham,Haha mayb u're ritus ... Anda mengenal saya dengan baik. Da perasaan disukai oleh seseorang adalah gd lor. U lebih cepat pergi mencari satu maka semua gals dalam kelompok kami melekat liao.,haha mayb u re ritus anda mengenal saya dengan baik da perasaan disukai oleh seseorang adalah gd lor u lebih cepat pergi mencari satu maka semua gals dalam kelompok kami melekat liao,0
ham,"Haha ya saya melihatnya sekarang, berada di sana sebentar lagi",haha ya saya melihatnya sekarang berada di sana sebentar lagi,0
ham,"Haha... Di mana punya begitu cepat menurunkan berat badan, thk muz pergi 4 bulan den punya efek... Wah, nanti kita aust put bk e berat.",haha di mana punya begitu cepat menurunkan berat badan thk muz pergi bulan den punya efek wah nanti kita aust put bk e berat,0
ham,Hahaha.. Gunakan otakmu sayang,hahaha gunakan otakmu sayang,0
ham,Hai ana tomarrow akan datang pada pagi hari.  < DESIMAL>  sakit berada di sana di sathy maka kita akan pergi ke kantor RTO. Balas saya setelah datang ke rumah.,hai ana tomarrow akan datang pada pagi hari desimal sakit berada di sana di sathy maka kita akan pergi ke kantor rto balas saya setelah datang ke rumah,0
ham,Hanks banyak!,hanks banyak,0
ham,Selamat ulang tahun... Semoga semua impian Anda menjadi kenyataan ...,selamat ulang tahun semoga semua impian anda menjadi kenyataan,0
ham,Selamat tahun baru saudaraku tersayang. Aku benar-benar merindukanmu. Baru saja mendapatkan nomor Anda dan memutuskan untuk mengirimi Anda teks ini yang hanya berharap Anda bahagia. Abiola,selamat tahun baru saudaraku tersayang aku benar benar merindukanmu baru saja mendapatkan nomor anda dan memutuskan untuk mengirimi anda teks ini yang hanya berharap anda bahagia abiola,0
ham,SELAMAT TAHUN BARU PRIA NO.1 SAYA,selamat tahun baru pria no saya,0
ham,Selamat tahun baru untukmu juga!,selamat tahun baru untukmu juga,0
ham,Selamat tahun baru melodi!,selamat tahun baru melodi,0
ham,Selamat hari kasih sayang Saya tahu ini lebih awal tetapi saya memiliki ratusan tampan dan cantik untuk diharapkan. Jadi saya berpikir untuk menghabisi bibi dan paman 1 ...,selamat hari kasih sayang saya tahu ini lebih awal tetapi saya memiliki ratusan tampan dan cantik untuk diharapkan jadi saya berpikir untuk menghabisi bibi dan paman,0
Spam,Hard LIVE 121 chatting hanya 60p / menit. Pilih gadis Anda dan hubungkan LANGSUNG. Hubungi 09094646899 sekarang! Layanan langsung terbesar Cheap Chat UK. VU BCM1896WC1N3XX,hard live chatting hanya p menit pilih gadis anda dan hubungkan langsung hubungi sekarang layanan langsung terbesar cheap chat uk vu bcm wc n xx,1
ham,Bukankah itu pola akhir pekan omong kosong baru-baru ini?,bukankah itu pola akhir pekan omong kosong baru baru ini,0
ham,Selamat malam! Ttyl,selamat malam ttyl,0
ham,punya * beberapa hal yang harus dilakukan. mungkin di * pub nanti.,punya beberapa hal yang harus dilakukan mungkin di pub nanti,0
ham,Apakah Anda selalu mengatakan welp?,apakah anda selalu mengatakan welp,0
ham,Apakah kamu sudah selesai bekerja? :),apakah kamu sudah selesai bekerja,0
ham,Apakah Anda punya waktu radio Natal. Jika tidak saya akan mendapatkannya sekarang,apakah anda punya waktu radio natal jika tidak saya akan mendapatkannya sekarang,0
ham,"Apakah Anda mengalami hari yang baik? Punyaku benar-benar sibuk, apakah kamu sering bangun besok malam?",apakah anda mengalami hari yang baik punyaku benar benar sibuk apakah kamu sering bangun besok malam,0
ham,belum berencana untuk membeli nanti. Saya cek sudah lido hanya mendapat 530 pertunjukan di e sore. Kamu sudah selesai bekerja?,belum berencana untuk membeli nanti saya cek sudah lido hanya mendapat pertunjukan di e sore kamu sudah selesai bekerja,0
ham,Makan siang:) Anda tidak online?mengapa?,makan siang anda tidak online mengapa,0
ham,Dia juga tahu tentang menu makan siang saja da. . Saya tahu,dia juga tahu tentang menu makan siang saja da saya tahu,0
ham,"Dia memiliki banyak bayi bekas, tetapi modelnya tidak membantu. Youi harus membawanya dan dia akan mencocokkannya",dia memiliki banyak bayi bekas tetapi modelnya tidak membantu youi harus membawanya dan dia akan mencocokkannya,0
ham,Dia adalah aktor womdarfull,dia adalah aktor womdarfull,0
ham,Dia ada di sana. Anda menelepon dan menemuinya,dia ada di sana anda menelepon dan menemuinya,0
ham,Dia suka tidak v shock leh. Cos memberitahu shuhui seperti memberitahu leona juga. Seperti dat hampir semua tahu liao. Dia bertanya padaku abt reaksimu lor.,dia suka tidak v shock leh cos memberitahu shuhui seperti memberitahu leona juga seperti dat hampir semua tahu liao dia bertanya padaku abt reaksimu lor,0
ham,Dia bilang dia akan menelepon saya ketika temannya punya uang tapi dia pasti membeli sebelum akhir minggu,dia bilang dia akan menelepon saya ketika temannya punya uang tapi dia pasti membeli sebelum akhir minggu,0
ham,"Dia akan, kalian dekat?",dia akan kalian dekat,0
ham,Headin menuju busetop,headin menuju busetop,0
ham,"Tinggi ""Oh sial ....!!"" situasi: Seorang pria melempar surat luv pada seorang gadis tetapi jatuh di kepala saudara laki-lakinya yang gay,.; :-):-D",tinggi oh sial situasi seorang pria melempar surat luv pada seorang gadis tetapi jatuh di kepala saudara laki lakinya yang gay d,0
ham,"Tinggi Keyakinan: Semua profesor Aeronautika wer dipanggil & mereka wer meminta 2 duduk di pesawat terbang. Setelah mereka duduk mereka wer mengatakan dat pesawat ws dibuat oleh siswa mereka. Dey semua bergegas keluar dari pesawat d .. Bt hanya 1 tidak bergerak. . . Dia berkata: ""jika itu dibuat oleh murid-murid saya, ini bahkan tidak akan dimulai ........ Datz percaya diri..",tinggi keyakinan semua profesor aeronautika wer dipanggil mereka wer meminta duduk di pesawat terbang setelah mereka duduk mereka wer mengatakan dat pesawat ws dibuat oleh siswa mereka dey semua bergegas keluar dari pesawat d bt hanya tidak bergerak dia berkata jika itu dibuat oleh murid murid saya ini bahkan tidak akan dimulai datz percaya diri,0
ham,"Halo sayang, apakah kamu kembali ke ibumu? Apakah Anda menyiapkan komputer sekarang? Mengisi perut Anda? Bagaimana kabarnya loverboy ? Aku sudah merindukanmu ... *huffs*",halo sayang apakah kamu kembali ke ibumu apakah anda menyiapkan komputer sekarang mengisi perut anda bagaimana kabarnya loverboy aku sudah merindukanmu huffs,0
ham,Halo darlin ive selesai kuliah sekarang jadi txt saya ketika Anda selesai jika Anda bisa mencintai Kate xxx,halo darlin ive selesai kuliah sekarang jadi txt saya ketika anda selesai jika anda bisa mencintai kate xxx,0
Spam,"Halo sayang, apa kabar hari ini? Saya ingin mengobrol, mengapa Anda tidak memberi tahu saya seperti apa penampilan Anda dan apa yang Anda sukai?",halo sayang apa kabar hari ini saya ingin mengobrol mengapa anda tidak memberi tahu saya seperti apa penampilan anda dan apa yang anda sukai,1
Spam,"Halo dari Orange. Untuk akses gratis 1 bulan ke permainan, berita, dan olahraga, ditambah 10 teks gratis dan 20 pesan foto, balas YA. Ketentuan berlaku: www.orange.co.uk/ow",halo dari orange untuk akses gratis bulan ke permainan berita dan olahraga ditambah teks gratis dan pesan foto balas ya ketentuan berlaku,1
ham,Halo tampan ! Apakah Anda menemukan pekerjaan itu? Tidak malas? Bekerja untuk mendapatkan kembali jaring itu untuk mumi? Dimana boytoy saya sekarang? Apakah dia merindukanku?,halo tampan apakah anda menemukan pekerjaan itu tidak malas bekerja untuk mendapatkan kembali jaring itu untuk mumi dimana boytoy saya sekarang apakah dia merindukanku,0
ham,"Halo kekasih! Bagaimana pekerjaan baru itu? Apakah Anda di sana sekarang? Apakah Anda bahagia? Apakah Anda memikirkan saya? Aku bangun, budakku dan mengirimimu ciuman menggoda dari seberang laut",halo kekasih bagaimana pekerjaan baru itu apakah anda di sana sekarang apakah anda bahagia apakah anda memikirkan saya aku bangun budakku dan mengirimimu ciuman menggoda dari seberang laut,0
ham,"Halo boytoy saya ... Astaga, aku sudah merindukanmu dan aku baru saja bangun. Saya berharap Anda ada di sini di tempat tidur dengan saya, memeluk saya. Aku cinta kamu...",halo boytoy saya astaga aku sudah merindukanmu dan aku baru saja bangun saya berharap anda ada di sini di tempat tidur dengan saya memeluk saya aku cinta kamu,0
